PRIMARY KEY,CourtName,Area,CourtDate,DayOfHearing,DatePrinted,DayPrinted,DateDifference(Hearing to Result),ResultType,DateOfPreviousCheck,TimeOfPreviousCheck,DayofPreviousCheck,AM/PM ofPreviousCheck,BestPredictedDate,BestPredAM/PM,BestPredDay,DateDif between PrintingAndLastCheck
167,Southend,B,12/11/2012,Monday,15/11/2012,Thursday,3,Result,14/11/2012,09:18,Wednesday,AM,13/11/2012,PM,Tuesday,1
168,Basildon,B,12/11/2012,Monday,06/12/2012,Thursday,24,Adjournment,29/11/2012,09:26,Thursday,AM,Unknown,Unknown,Unknown,7
169,Blackfriars,B,12/11/2012,Monday,15/11/2012,Thursday,3,Adjournment,14/11/2012,09:37,Wednesday,AM,13/11/2012,PM,Tuesday,1
170,Brighton and Hove,H,12/11/2012,Monday,15/11/2012,Thursday,3,Result,14/11/2012,10:00,Wednesday,AM,13/11/2012,PM,Tuesday,1
171,Tottenham,L,12/11/2012,Monday,22/11/2012,Thursday,10,Result,21/11/2012,10:39,Wednesday,AM,20/11/2012,PM,Tuesday,1
172,Canterbury,H,12/11/2012,Monday,19/11/2012,Monday,7,Adjournment,15/11/2012,10:51,Thursday,AM,17/11/2012,AM,Saturday,4
173,Tottenham,L,12/11/2012,Monday,22/11/2012,Thursday,10,Adjournment,21/11/2012,10:56,Wednesday,AM,20/11/2012,PM,Tuesday,1
174,Folkestone,H,12/11/2012,Monday,15/11/2012,Thursday,3,Adjournment,14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1
175,Medway,H,12/11/2012,Monday,15/11/2012,Thursday,3,Bail conditions,14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1
176,Maidstone,H,12/11/2012,Monday,15/11/2012,Thursday,3,Bail conditions,14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1
177,Canterbury,H,12/11/2012,Monday,15/11/2012,Thursday,3,Warrant,14/11/2012,09:49,Wednesday,AM,13/11/2012,PM,Tuesday,1
178,Blackfriars,H,12/11/2012,Monday,26/11/2012,Monday,14,Result,23/11/2012,11:00,Friday,AM,24/11/2012,AM,Saturday,3
179,Canterbury,H,12/11/2012,Monday,20/11/2012,Tuesday,8,Adjournment,19/11/2012,11:48,Monday,AM,19/11/2012,PM,Monday,1
180,Blackfriars,H,12/11/2012,Monday,14/12/2012,Friday,32,Adjournment,06/12/2012,12:07,Thursday,PM,Unknown,Unknown,Unknown,8
181,Snaresbrook,L,12/11/2012,Monday,19/11/2012,Monday,7,Bail conditions,14/11/2012,13:36,Wednesday,PM,14/11/2012,AM,Wednesday,5
182,Basildon,L,12/11/2012,Monday,13/11/2012,Tuesday,1,Adjournment,Null,Null,Null,Null,13/11/2012,AM,Tuesday,NotCheckedBefore
183,Snaresbrook,B,12/11/2012,Monday,13/11/2012,Tuesday,1,Adjournment,Null,Null,Null,Null,13/11/2012,AM,Tuesday,NotCheckedBefore
184,Hammersmith,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
185,Cambridge,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
186,Croydon,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
187,Margate,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
188,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
189,Westminster,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
190,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
191,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
192,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
193,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
194,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
195,Westminster,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
196,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
197,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
198,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
199,Westminster,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
200,Westminster,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
201,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
202,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
203,Westminster,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
204,Croydon,H,12/11/2012,Monday,14/11/2012,Wednesday,2,Adjournment,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
205,Hammersmith,L,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
206,Reading,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Result,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
207,East Berkshire,B,12/11/2012,Monday,14/11/2012,Wednesday,2,Bail conditions,Null,Null,Null,Null,13/11/2012,PM,Tuesday,NotCheckedBefore
208,Hammersmith,L,12/11/2012,Monday,15/11/2012,Thursday,3,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
209,St Albans,B,12/11/2012,Monday,15/11/2012,Thursday,3,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
210,St Albans,B,12/11/2012,Monday,15/11/2012,Thursday,3,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
211,St Albans,B,12/11/2012,Monday,15/11/2012,Thursday,3,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
212,St Albans,B,12/11/2012,Monday,15/11/2012,Thursday,3,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
213,Southend,B,12/11/2012,Monday,16/11/2012,Friday,4,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
214,Lavender Hill,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Adjournment,15/11/2012,08:39,Thursday,AM,14/11/2012,PM,Wednesday,1
215,Colchester,B,13/11/2012,Tuesday,19/11/2012,Monday,6,Result,15/11/2012,09:10,Thursday,AM,17/11/2012,AM,Saturday,4
216,Brighton and Hove,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Warrant,15/11/2012,09:28,Thursday,AM,14/11/2012,PM,Wednesday,1
217,Eastbourne,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Adjournment,15/11/2012,09:28,Thursday,AM,14/11/2012,PM,Wednesday,1
218,Crawley,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Adjournment,15/11/2012,09:28,Thursday,AM,14/11/2012,PM,Wednesday,1
219,Croydon,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Result,15/11/2012,09:56,Thursday,AM,14/11/2012,PM,Wednesday,1
220,Camberwell Green,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Result,15/11/2012,09:56,Thursday,AM,14/11/2012,PM,Wednesday,1
221,Willesden,L,13/11/2012,Tuesday,16/11/2012,Friday,3,Adjournment,15/11/2012,09:56,Thursday,AM,14/11/2012,PM,Wednesday,1
222,Lavender Hill,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Result,15/11/2012,10:15,Thursday,AM,14/11/2012,PM,Wednesday,1
223,Camberwell Green,H,13/11/2012,Tuesday,16/11/2012,Friday,3,Adjournment,15/11/2012,10:16,Thursday,AM,14/11/2012,PM,Wednesday,1
224,West Norfolk,B,13/11/2012,Tuesday,16/11/2012,Friday,3,Adjournment,15/11/2012,10:19,Thursday,AM,14/11/2012,PM,Wednesday,1
225,Uxbridge,B,13/11/2012,Tuesday,19/11/2012,Monday,6,Bail conditions,16/11/2012,10:20,Friday,AM,17/11/2012,AM,Saturday,3
226,Uxbridge,B,13/11/2012,Tuesday,19/11/2012,Monday,6,Result,16/11/2012,10:20,Friday,AM,17/11/2012,AM,Saturday,3
227,Maidstone,H,13/11/2012,Tuesday,19/11/2012,Monday,6,Warrant,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
228,Dartford,H,13/11/2012,Tuesday,19/11/2012,Monday,6,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
229,Dartford,B,13/11/2012,Tuesday,19/11/2012,Monday,6,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
230,Sevenoaks,H,13/11/2012,Tuesday,19/11/2012,Monday,6,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
231,Aylesbury,B,13/11/2012,Tuesday,19/11/2012,Monday,6,Adjournment,15/11/2012,10:22,Thursday,AM,17/11/2012,AM,Saturday,4
232,Sevenoaks,H,13/11/2012,Tuesday,20/11/2012,Tuesday,7,Result,19/11/2012,11:37,Monday,AM,19/11/2012,PM,Monday,1
233,Basildon,B,13/11/2012,Tuesday,16/11/2012,Friday,3,Result,14/11/2012,13:36,Wednesday,PM,15/11/2012,PM,Thursday,2
234,Oxford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
235,West Suffolk,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
236,North East Suffolk,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
237,Hendon,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
238,Hendon,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
239,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
240,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
241,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
242,Chelmsford,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Bail conditions,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
243,Thames,L,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
244,Snaresbrook,B,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
245,Ealing,L,13/11/2012,Tuesday,15/11/2012,Thursday,2,Result,Null,Null,Null,Null,14/11/2012,PM,Wednesday,NotCheckedBefore
246,Hendon,L,13/11/2012,Tuesday,16/11/2012,Friday,3,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
247,Bexley,H,13/11/2012,Tuesday,20/11/2012,Tuesday,7,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
248,Sevenoaks,H,14/11/2012,Wednesday,21/11/2012,Wednesday,7,Adjournment,20/11/2012,09:23,Tuesday,AM,19/11/2012,PM,Monday,1
249,Croydon,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:20,Friday,AM,17/11/2012,AM,Saturday,3
250,Brighton and Hove,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Bail conditions,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
251,Maidstone,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
252,Guildford,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
253,Willesden,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
254,Maidstone,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
255,Maidstone,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
256,Guildford,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
257,Highgate,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
258,Lavender Hill,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
259,Croydon,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
260,Brighton and Hove,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
261,Colchester,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
262,Thames,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
263,Croydon,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
264,Worthing,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
265,Worthing,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
266,Chelmsford,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,10:22,Friday,AM,17/11/2012,AM,Saturday,3
267,Blackfriars,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,11:29,Friday,AM,17/11/2012,AM,Saturday,3
268,Blackfriars,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,11:29,Friday,AM,17/11/2012,AM,Saturday,3
269,Blackfriars,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,11:29,Friday,AM,17/11/2012,AM,Saturday,3
270,Blackfriars,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,16/11/2012,11:29,Friday,AM,17/11/2012,AM,Saturday,3
271,Maidstone,H,14/11/2012,Wednesday,20/11/2012,Tuesday,6,Adjournment,19/11/2012,11:37,Monday,AM,19/11/2012,PM,Monday,1
272,Ipswitch,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,15/11/2012,11:40,Thursday,AM,17/11/2012,AM,Saturday,4
273,Ipswitch,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,15/11/2012,11:40,Thursday,AM,17/11/2012,AM,Saturday,4
274,Highgate,B,14/11/2012,Wednesday,20/11/2012,Tuesday,6,Result,19/11/2012,14:34,Monday,PM,20/11/2012,AM,Tuesday,1
275,Aylesbury,B,14/11/2012,Wednesday,20/11/2012,Tuesday,6,Result,19/11/2012,14:34,Monday,PM,20/11/2012,AM,Tuesday,1
276,Ealing,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
277,Barkingside,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Bail conditions,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
278,Wimbledon,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
279,Reading,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
280,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
281,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
282,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
283,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
284,Westminster,B,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
285,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
286,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
287,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
288,Westminster,B,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
289,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
290,Westminster,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
291,Westminster,B,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
292,Crawley,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Warrant,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
293,Thames,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
294,East Hertfordshire,B,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
295,Luton and South Bedfordshire,B,14/11/2012,Wednesday,16/11/2012,Friday,2,Result,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
296,Luton and South Bedfordshire,B,14/11/2012,Wednesday,16/11/2012,Friday,2,Bail conditions,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
297,Lavender Hill,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
298,Thames,L,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
299,Guildford,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
300,Folkestone,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
301,Hammersmith,H,14/11/2012,Wednesday,16/11/2012,Friday,2,Adjournment,Null,Null,Null,Null,15/11/2012,PM,Thursday,NotCheckedBefore
302,Westminster,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
303,Folkestone,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
304,Canterbury,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
305,Blackfriars,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Bail conditions,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
306,City of London,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
307,City of London,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
308,City of London,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Bail conditions,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
309,Guildford,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
310,Blackfriars,L,14/11/2012,Wednesday,19/11/2012,Monday,5,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
311,East Berkshire,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Bail conditions,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
312,Croydon,H,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
313,Newbury,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
314,Newbury,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
315,Newbury,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
316,Newbury,B,14/11/2012,Wednesday,19/11/2012,Monday,5,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
317,Guildford,H,14/11/2012,Wednesday,21/11/2012,Wednesday,7,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
318,Tottenham,London,14/11/2012,Wednesday,07/12/2012,Friday,23,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
319,City of London,L,14/11/2012,Wednesday,16/01/2013,Wednesday,63,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
320,Croydon,H,14/11/2012,Wednesday,16/01/2013,Wednesday,63,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
321,Maidstone,H,15/11/2012,Thursday,21/11/2012,Wednesday,6,Bail conditions,20/11/2012,09:23,Tuesday,AM,19/11/2012,PM,Monday,1
322,Dartford,H,15/11/2012,Thursday,21/11/2012,Wednesday,6,Adjournment,20/11/2012,09:23,Tuesday,AM,19/11/2012,PM,Monday,1
323,Sevenoaks,H,15/11/2012,Thursday,21/11/2012,Wednesday,6,Result,20/11/2012,09:23,Tuesday,AM,19/11/2012,PM,Monday,1
324,Dartford,H,15/11/2012,Thursday,21/11/2012,Wednesday,6,Result,20/11/2012,09:23,Tuesday,AM,19/11/2012,PM,Monday,1
325,Dartford,H,15/11/2012,Thursday,22/11/2012,Thursday,7,Adjournment,20/11/2012,09:23,Tuesday,AM,19/11/2012,PM,Monday,2
326,Southend,B,15/11/2012,Thursday,20/11/2012,Tuesday,5,Result,19/11/2012,10:59,Monday,AM,19/11/2012,PM,Monday,1
327,Aylesbury,B,15/11/2012,Thursday,20/11/2012,Tuesday,5,Adjournment,19/11/2012,14:35,Monday,PM,20/11/2012,AM,Tuesday,1
328,Croydon,H,15/11/2012,Thursday,20/11/2012,Tuesday,5,Bail conditions,19/11/2012,14:35,Monday,PM,20/11/2012,AM,Tuesday,1
329,Barkingside,L,15/11/2012,Thursday,16/11/2012,Friday,1,Bail conditions,Null,Null,Null,Null,16/11/2012,AM,Friday,NotCheckedBefore
330,Westminster,H,15/11/2012,Thursday,19/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
331,Westminster,B,15/11/2012,Thursday,19/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
332,Westminster,L,15/11/2012,Thursday,19/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
333,Westminster,L,15/11/2012,Thursday,19/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
334,Westminster,L,15/11/2012,Thursday,19/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
335,Westminster,L,15/11/2012,Thursday,19/11/2012,Monday,4,Adjournment,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
336,Westminster,L,15/11/2012,Thursday,19/11/2012,Monday,4,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
337,Westminster,L,15/11/2012,Thursday,19/11/2012,Monday,4,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
338,Westminster,B,15/11/2012,Thursday,19/11/2012,Monday,4,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
339,Westminster,L,15/11/2012,Thursday,19/11/2012,Monday,4,Bail conditions,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
340,Westminster,H,15/11/2012,Thursday,19/11/2012,Monday,4,Bail conditions,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
341,Westminster,H,15/11/2012,Thursday,19/11/2012,Monday,4,Warrant,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
342,Tottenham,B,15/11/2012,Thursday,19/11/2012,Monday,4,Bail conditions,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
343,Croydon,H,15/11/2012,Thursday,19/11/2012,Monday,4,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
344,Croydon,H,15/11/2012,Thursday,19/11/2012,Monday,4,Result,Null,Null,Null,Null,17/11/2012,AM,Saturday,NotCheckedBefore
